legura,kolicina,kom,masina,duzina,profil,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,vm_1,vm_2,vm_3,vm_4,vm_5,vm_6,vm_7,vm_8,vm_9,vm_10,vm_11,vm_12,vm_13,vm_14
EW3,13593,3,L51,3800,400 X 1100,0,0,2000,5000,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A4N nebojeni, baliran-U, post-con","A5N nebojeni, vre?e-D, post-con","A41 sekundarni ingoti-U, pre-con","A6 stranice kamiona-U, post-con",,,
EW3,13593,3,L51,3800,400 X 1100,0,0,2000,5000,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A4N nebojeni, baliran-U, post-con","A5N nebojeni, vre?e-D, post-con","A41 sekundarni ingoti-U, pre-con","A6 stranice kamiona-U, post-con",,,
EW3,13658,2,L51,4200,400 X 1500,0,0,2000,3500,2000,500,0,1000,2000,3000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,
EW3,13658,2,L51,4200,400 X 1500,0,0,2000,3500,2000,500,0,1000,2000,3000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
Q90,50274,5,L39,7000,400 X 1350,0,0,4000,16000,4000,3000,1000,15000,8000,2000,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con","A6 stranice kamiona-D, post-con",,,,
EW3,13593,3,L51,3800,400 X 1100,0,0,2000,2500,3000,500,0,1000,2000,2000,2000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A41 sekundarni ingoti-U, pre-con","A4N nebojeni, baliran-D, pre-con","A51N nebojeni, vre?e-D, post-con",,,
Q90R,50391,4,L39,7400,400 X 1600,6000,0,4000,23000,5000,3000,1000,4000,2000,5000,0,0,5,15,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A3N nebojeni, baliran-D, post-con","A3N nebojeni, vre?e-D, post-con","A4N nebojeni, baliran-D, pre-con",,,ALBe5%,Bi100%
Y80,10109,2,L42,3600,400 X 1300,7500,0,2000,500,0,0,0,1000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,"A1 balirano-U, post-con",,,,,,
Y80,10109,2,L42,3600,400 X 1300,7500,0,2000,500,0,0,0,1000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,"A1 balirano-U, post-con",,,,,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
EW3,13658,2,L51,4200,400 X 1500,0,0,2000,3500,2000,500,0,1000,2000,3000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,
Y80,12928,3,L42,3800,400 X 1050,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,13133,2,L42,3800,400 X 1600,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,13133,2,L42,3800,400 X 1600,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,13133,2,L42,3800,400 X 1600,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,13133,2,L42,3800,400 X 1600,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10109,2,L42,3600,400 X 1300,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10109,2,L42,3600,400 X 1300,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
EW3,13658,2,L51,4200,400 X 1500,0,0,2000,3500,2000,500,0,1000,2000,3000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,
EW3,13658,2,L51,4200,400 X 1500,0,0,2000,3500,2000,500,0,1000,2000,3000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
M45,14388,2,L60,5500,400 X 1200,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
Q90R,50391,4,L39,7400,400 X 1600,6000,0,4000,23000,5000,3000,1000,4000,2000,5000,0,0,5,15,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A3N nebojeni, baliran-D, post-con","A3N nebojeni, vre?e-D, post-con","A4N nebojeni, baliran-D, pre-con",,,ALBe5%,Bi100%
Y80,13133,2,L42,3800,400 X 1600,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,9850,2,L42,3800,400 X 1200,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,9850,2,L42,3800,400 X 1200,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12247,2,L42,4200,400 X 1350,10500,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12928,3,L42,3800,400 X 1050,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12928,3,L42,3800,400 X 1050,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12928,3,L42,3800,400 X 1050,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12928,3,L42,3800,400 X 1050,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12928,3,L42,3800,400 X 1050,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12928,3,L60,3800,400 X 1050,13000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
Y80,12928,3,L60,3800,400 X 1050,13500,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
Y80,13336,3,L42,4200,400 X 980,11000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,12928,3,L42,3800,400 X 1050,13000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
Y80,12928,3,L42,3800,400 X 1050,13000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
Y80,10109,2,L42,3600,400 X 1300,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10109,2,L42,3600,400 X 1300,10000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
EW3,10536,2,L51,3600,400 X 1350,0,0,2000,2500,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-U, post-con",,,
EW3,11057,2,L51,3400,400 X 1500,0,0,2000,2000,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, post-con","A41 sekundarni ingoti-U, pre-con","A5N nebojeni, vre?e-D, post-con",,,
EW3,13658,2,L51,4200,400 X 1500,0,0,2000,3500,2000,500,0,1000,2000,3000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,
N73,9886,2,L51,3800,400 X 1200,0,0,2000,5000,2000,500,0,1000,1000,0,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,"A3B bojeni, baliran-U, post-con","A4N nebojeni, baliran-D, pre-con",,,,,
EW3,13658,2,L51,4200,400 X 1500,0,0,2000,3500,2000,500,0,1000,2000,3000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,
N73,10493,2,L51,4400,400 X 1100,0,0,2000,2000,2500,2000,500,1000,1000,1000,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",M13-BOJENO Serija 3XXX,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","A3B bojeni, baliran-U, post-con","A4N nebojeni, baliran-D, pre-con","A51N nebojeni, vre?e-U, post-con",,,,
N73,10493,2,L51,4400,400 X 1100,0,0,2000,4000,2000,500,0,1000,1000,1000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",M13-BOJENO Serija 3XXX,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,"A3B bojeni, baliran-U, post-con","A51N nebojeni, vre?e-D, post-con","A3N nebojeni, baliran-D, post-con","A0 vre?e-D, pre-con",,,
N73,12748,2,L51,4200,400 X 1400,2000,0,2000,4000,2000,500,0,1000,2000,1000,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,"A0 vre?e-D, pre-con","A3N nebojeni, baliran-D, post-con","A5N nebojeni, vre?e-D, post-con",,,,
EW3,13181,2,L60,3800,400 X 1600,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,,,,,,,,,,,,
EW3,10536,2,L51,3600,400 X 1350,0,0,2000,2500,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-U, post-con",,,
EW3,13181,2,L60,3800,400 X 1600,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,,,,,,,,,,,,
EW3,10536,2,L51,3600,400 X 1350,0,0,2000,2500,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-U, post-con",,,
EW3,10536,2,L51,3600,400 X 1350,0,0,2000,2500,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-U, post-con",,,
EW3,10536,2,L51,3600,400 X 1350,0,0,2000,2500,2000,500,0,1000,1000,2000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, post-con","A41 sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-U, post-con",,,
EW3,13181,2,L60,3800,400 X 1600,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,,,,,,,,,,,,
L00,10244,2,L60,4500,400 X 1050,11000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
ZZ50,14049,2,L60,5400,400 X 1200,15000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
ZZ50,14049,2,L60,5400,400 X 1200,15000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
ZZ50,14049,2,L60,5400,400 X 1200,13000,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,AF60,AF60,,,,,,,,,,
ZZ50,14049,2,L60,5400,400 X 1200,13000,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,AF60,AF60,,,,,,,,,,
N73,10493,2,L51,4400,400 X 1100,0,0,2000,2000,2500,2000,500,1000,1000,1000,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",M13-BOJENO Serija 3XXX,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","A3B bojeni, baliran-U, post-con","A4N nebojeni, baliran-D, pre-con","A51N nebojeni, vre?e-U, post-con",,,,
Q90,49029,4,L39,7200,400 X 1600,5000,0,4000,24000,4000,3000,1000,5000,3000,2000,1000,0,0,5,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A5N mix (5xxx/6xxx),baliran-U, pre-con","A3N nebojeni, baliran-D, pre-con","A3N nebojeni, vre?e-D, post-con","A6 stranice kamiona-U, post-con",,,ALBe5%
Q90,43305,5,L39,7400,400 X 1100,0,0,4000,12000,4000,3000,1000,15000,8000,0,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con",,,,,
N73,51273,5,L39,8600,400 X 1100,12000,0,3000,23000,4000,2000,0,2000,3000,2000,1000,0,0,0,"AL ingoti  99,7% - T",,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A3N nebojeni, baliran-D, post-con","A5N nebojeni, vre?e-D, post-con","A6 stranice kamiona-U, post-con",,,
M45,14453,2,L39,5100,400 X 1300,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
N73,42222,5,L39,8200,400 X 950,6000,0,6000,4000,15000,3000,1000,5000,2000,3000,0,0,0,0,"AL ingoti  99,7% - T",,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A4N nebojeni, baliran-D, pre-con","A5N nebojeni, vre?e-D, post-con","A3N nebojeni, baliran-D, post-con",,,,
M45,14453,2,L39,5100,400 X 1300,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
M45,14453,2,L39,5100,400 X 1300,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
EW3,49322,5,L39,7000,400 X 1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
M45,14453,2,L39,5100,400 X 1300,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
M45,14453,2,L39,5100,400 X 1300,13000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,,
